country,admin,esa_id,esa_class,esa_sampled_ha,esa_total_ha,tree_cover_class,tof_ha,hans_ha,tof_mean,hans_mean
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,0-9,821,933,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,10-19,227,248,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,20-29,187,156,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,30-39,128,100,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,40-49,95,101,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,50-59,70,60,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,60-69,75,49,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,70-79,55,48,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,80-89,57,38,23.899999618530273,20.15999984741211
Belize,Toledo,10,"Cropland, rainfed",1262.89,1274.03,90-99,41,25,23.899999618530273,20.15999984741211
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,0-9,175,254,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,10-19,59,35,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,20-29,36,39,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,30-39,34,23,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,40-49,26,15,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,50-59,25,11,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,60-69,20,13,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,70-79,13,5,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,80-89,8,5,25.6200008392334,17.84000015258789
Belize,Toledo,11,"Cropland, rainfed",289.34,290.52,90-99,14,9,25.6200008392334,17.84000015258789
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,0-9,415,457,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,10-19,129,138,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,20-29,129,90,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,30-39,75,76,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,40-49,66,59,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,50-59,38,44,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,60-69,30,33,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,70-79,34,17,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,80-89,26,22,24.559999465942383,22.799999237060547
Belize,Toledo,30,Mosaic cropland / natural vegetation,650.59,654.25,90-99,24,25,24.559999465942383,22.799999237060547
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,0-9,7428,4487,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,10-19,2048,2414,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,20-29,1549,2141,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,30-39,1293,1879,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,40-49,1194,1916,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,50-59,1039,1572,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,60-69,937,1281,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,70-79,956,1161,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,80-89,1096,988,32.810001373291016,37.650001525878906
Belize,Toledo,40,Mosaic natural vegetation / cropland,15027.65,15119.25,90-99,1499,1195,32.810001373291016,37.650001525878906
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,0-9,13343,13224,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,10-19,6619,8197,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,20-29,6243,8633,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,30-39,6785,9428,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,40-49,7482,10719,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,50-59,8519,11475,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,60-69,10402,12702,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,70-79,13699,14543,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,80-89,25646,20494,83.72000122070312,83.7300033569336
Belize,Toledo,50,"Tree cover, broadleaved, evergreen",389586.23,394283.58,90-99,297751,267856,83.72000122070312,83.7300033569336
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,0-9,1152,976,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,10-19,113,211,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,20-29,56,113,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,30-39,27,72,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,40-49,11,28,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,50-59,15,3,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,60-69,5,7,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,70-79,3,1,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,80-89,2,2,8.0600004196167,10.529999732971191
Belize,Toledo,60,"Tree cover, broadleaved, deciduous",1082.16,1101.97,90-99,1,0,8.0600004196167,10.529999732971191
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,0-9,10767,3033,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,10-19,1564,2400,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,20-29,869,2357,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,30-39,691,2668,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,40-49,560,2615,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,50-59,472,1518,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,60-69,385,756,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,70-79,437,572,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,80-89,434,427,18.639999389648438,34.22999954223633
Belize,Toledo,100,Mosaic tree and shrub / herbaceous cover,13659.96,13759.44,90-99,523,457,18.639999389648438,34.22999954223633
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,0-9,1479,372,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,10-19,285,316,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,20-29,182,294,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,30-39,130,460,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,40-49,113,582,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,50-59,94,239,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,60-69,74,118,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,70-79,80,81,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,80-89,71,56,20.40999984741211,35.810001373291016
Belize,Toledo,110,Mosaic herbaceous cover / tree and shrub,1883.38,1884.58,90-99,58,46,20.40999984741211,35.810001373291016
Belize,Toledo,120,Shrubland,4068.45,4099.08,0-9,3909,3777,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,10-19,403,583,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,20-29,228,301,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,30-39,131,157,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,40-49,84,84,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,50-59,69,40,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,60-69,51,26,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,70-79,46,16,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,80-89,37,20,11.029999732971191,10.34000015258789
Belize,Toledo,120,Shrubland,4068.45,4099.08,90-99,46,34,11.029999732971191,10.34000015258789
Belize,Toledo,130,Grassland,2164.06,2165.11,0-9,2402,1090,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,10-19,198,557,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,20-29,97,421,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,30-39,71,380,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,40-49,41,335,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,50-59,30,59,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,60-69,19,24,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,70-79,15,12,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,80-89,11,6,8.84000015258789,20.350000381469727
Belize,Toledo,130,Grassland,2164.06,2165.11,90-99,6,6,8.84000015258789,20.350000381469727
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,0-9,15,0,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,10-19,11,2,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,20-29,18,1,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,30-39,7,1,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,40-49,6,0,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,50-59,4,3,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,60-69,5,11,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,70-79,3,11,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,80-89,5,17,49.33000183105469,83.11000061035156
Belize,Toledo,160,"Tree cover, flooded, fresh or brakish water",74.72,74.72,90-99,29,56,49.33000183105469,83.11000061035156
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,0-9,2714,2197,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,10-19,700,1154,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,20-29,534,896,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,30-39,488,749,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,40-49,446,698,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,50-59,461,629,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,60-69,475,648,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,70-79,529,629,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,80-89,690,832,47.209999084472656,46.849998474121094
Belize,Toledo,170,"Tree cover, flooded, saline water",7192.36,8136.94,90-99,2245,1637,47.209999084472656,46.849998474121094
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,0-9,739,846,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,10-19,103,92,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,20-29,57,59,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,30-39,52,47,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,40-49,31,19,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,50-59,20,4,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,60-69,14,10,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,70-79,12,2,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,80-89,17,3,14.199999809265137,9.40999984741211
Belize,Toledo,180,"Shrub or herbaceous cover, flooded, fresh/saline/brakish water",744.67,758.08,90-99,17,1,14.199999809265137,9.40999984741211
Belize,Toledo,190,Urban areas,191.52,195.65,0-9,85,265,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,10-19,58,3,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,20-29,41,0,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,30-39,33,0,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,40-49,31,2,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,50-59,11,3,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,60-69,7,0,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,70-79,2,0,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,80-89,4,0,23.770000457763672,5.070000171661377
Belize,Toledo,190,Urban areas,191.52,195.65,90-99,0,0,23.770000457763672,5.070000171661377
Belize,Toledo,200,Bare areas,84.64,84.64,0-9,24,63,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,10-19,24,26,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,20-29,18,13,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,30-39,14,7,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,40-49,12,10,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,50-59,8,6,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,60-69,5,2,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,70-79,9,2,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,80-89,7,0,36.38999938964844,17.799999237060547
Belize,Toledo,200,Bare areas,84.64,84.64,90-99,8,0,36.38999938964844,17.799999237060547
Belize,Toledo,210,Water bodies,5988.46,7732.62,0-9,3431,5000,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,10-19,784,743,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,20-29,514,557,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,30-39,437,460,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,40-49,392,416,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,50-59,344,371,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,60-69,303,400,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,70-79,319,385,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,80-89,370,383,30.75,25.399999618530273
Belize,Toledo,210,Water bodies,5988.46,7732.62,90-99,722,425,30.75,25.399999618530273
Belize,Toledo,255,No Data (flag),1285.9,503842.35,0-9,752,1286,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,10-19,188,268,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,20-29,132,217,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,30-39,114,224,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,40-49,133,211,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,50-59,128,182,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,60-69,124,218,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,70-79,135,222,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,80-89,189,237,60.45000076293945,53.59000015258789
Belize,Toledo,255,No Data (flag),1285.9,503842.35,90-99,1614,1257,60.45000076293945,53.59000015258789
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,0-9,1743,1849,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,10-19,500,424,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,20-29,286,250,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,30-39,208,255,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,40-49,134,167,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,50-59,128,153,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,60-69,156,115,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,70-79,107,101,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,80-89,121,78,24.479999542236328,23.170000076293945
Belize,Stann Creek,10,"Cropland, rainfed",2679.53,2682.66,90-99,163,144,24.479999542236328,23.170000076293945
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,0-9,481,470,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,10-19,79,69,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,20-29,33,43,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,30-39,25,33,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,40-49,19,30,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,50-59,22,26,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,60-69,17,17,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,70-79,19,18,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,80-89,21,9,18.030000686645508,17.969999313354492
Belize,Stann Creek,11,"Cropland, rainfed",523.39,523.39,90-99,19,16,18.030000686645508,17.969999313354492
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,0-9,953,894,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,10-19,243,228,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,20-29,163,168,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,30-39,115,161,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,40-49,95,143,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,50-59,80,107,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,60-69,75,83,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,70-79,77,97,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,80-89,96,76,27.15999984741211,27.56999969482422
Belize,Stann Creek,30,Mosaic cropland / natural vegetation,1447.14,1468.99,90-99,119,61,27.15999984741211,27.56999969482422
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,0-9,5672,3517,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,10-19,1865,1646,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,20-29,1298,1365,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,30-39,1049,1314,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,40-49,903,1306,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,50-59,847,1212,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,60-69,724,1139,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,70-79,734,1125,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,80-89,887,1110,32.5099983215332,42.27000045776367
Belize,Stann Creek,40,Mosaic natural vegetation / cropland,11667.63,11886.15,90-99,1089,1432,32.5099983215332,42.27000045776367
Belize,Stann Creek,50,"Tree cover, broadleaved, evergreen",182584.7,186290.3,0-9,12133,5759,78.73999786376953,86.93000030517578
Belize,Stann Creek,50,"Tree cover, broadleaved, evergreen",182584.7,186290.3,10-19,5060,2913,78.73999786376953,86.93000030517578
Belize,Stann Creek,50,"Tree cover, broadleaved, evergreen",182584.7,186290.3,20-29,4175,3034,78.73999786376953,86.93000030517578
